"","Date","SOFR","US.Policy","D.Include","SOFRV","bills","non_bills","debt","Spread","Reserves"
"35",2015-04-22,0.07,0.25,1,6.3818160174061,28.0128907783619,29.9284428544912,30.065819790762,-0.18,14.7849294598117
"36",2015-04-29,0.08,0.25,0,6.35957386867238,28.0019093608033,29.9284428544912,30.0644169614035,-0.17,14.7849294598117
"37",2015-05-06,0.08,0.25,1,6.44888939414686,27.9908061228638,29.9296918296666,30.064103980749,-0.17,14.7738487731405
"38",2015-05-13,0.1,0.25,1,6.42648845745769,27.9852103574271,29.9296918296666,30.0634019185566,-0.15,14.7738487731405
"39",2015-05-20,0.05,0.25,1,6.35957386867238,27.9880135510416,29.9293881182532,30.0634875848886,-0.2,14.7605656017989
"40",2015-05-27,0.06,0.25,1,6.39692965521615,27.9942906142471,29.9293881182532,30.0642775025092,-0.19,14.7605656017989
"41",2015-06-03,0.13,0.25,1,6.4150969591716,28.0210509326066,29.9308061691575,30.0689290609338,-0.12,14.7514168408134
"42",2015-06-10,0.09,0.25,1,6.36647044773144,28.0217255660201,29.9308061691575,30.0690161198538,-0.16,14.7514168408134
"43",2015-06-17,0.11,0.25,1,6.36302810354046,27.9949840223252,29.9331840651124,30.0676824782311,-0.14,14.7616761586305
"44",2015-06-24,0.08,0.25,1,6.30261897574491,27.9781671365698,29.9331840651124,30.0655816354082,-0.17,14.7616761586305
"45",2015-07-01,0.12,0.25,0,6.39024066706535,27.963936807463,29.9347734630563,30.06522281025,-0.13,14.7342993670438
"46",2015-07-08,0.1,0.25,1,6.38012253689976,27.9603460751483,29.9347734630563,30.0647843584726,-0.15,14.7342993670438
"47",2015-07-15,0.17,0.25,1,6.38519439899773,27.9639357741511,29.9373670507132,30.0674994393072,-0.08,14.7809114028188
