"","Date","SOFR","US.Policy","D.Include","SOFRV","bills","non_bills","debt","Spread"
"26",2014-09-29,0.03,0.25,0,6.34738920965601,27.9753445122356,29.9075660817183,30.0428188291029,-0.22
"27",2014-09-30,0,0.25,0,6.24027584517077,27.9753445122356,29.9093392813085,30.0443678839189,-0.25
"28",2014-10-01,0.03,0.25,0,6.42971947803914,27.9753445122356,29.9093392813085,30.0443678839189,-0.22
"29",2014-10-02,0.04,0.25,1,6.4281052726846,27.9682318509355,29.9093392813085,30.0434722767114,-0.21
"30",2014-10-03,0.05,0.25,1,6.4377516497364,27.9682318509355,29.9093392813085,30.0434722767114,-0.2
"31",2014-10-06,0.04,0.25,1,6.39859493453521,27.9682318509355,29.9093392813085,30.0434722767114,-0.21
"32",2014-10-07,0.05,0.25,1,6.36647044773144,27.9682318509355,29.9093392813085,30.0434722767114,-0.2
"33",2014-10-08,0.04,0.25,1,6.40357419793482,27.9682318509355,29.9093392813085,30.0434722767114,-0.21
"34",2014-10-09,0.05,0.25,1,6.38687931936265,27.9660899975934,29.9093392813085,30.0432036695569,-0.2
"35",2014-10-10,0.06,0.25,1,6.45362499889269,27.9660899975934,29.9093392813085,30.0432036695569,-0.19
"36",2014-10-14,0.06,0.25,1,6.46769872610435,27.9660899975934,29.9093392813085,30.0432036695569,-0.19
"37",2014-10-15,0.09,0.25,1,6.45362499889269,27.9660899975934,29.9123061140118,30.0457992658352,-0.16
"38",2014-10-16,0.1,0.25,1,6.53378883793334,27.9725074170211,29.9123061140118,30.0466034838371,-0.15
"39",2014-10-17,0.12,0.25,1,6.49526555593701,27.9725074170211,29.9123061140118,30.0466034838371,-0.13
"40",2014-10-20,0.08,0.25,1,6.48004456192665,27.9725074170211,29.9123061140118,30.0466034838371,-0.17
"41",2014-10-21,0.08,0.25,1,6.45047042214418,27.9725074170211,29.9123061140118,30.0466034838371,-0.17
"42",2014-10-22,0.07,0.25,1,6.41345895716736,27.9725074170211,29.9123061140118,30.0466034838371,-0.18
"43",2014-10-23,0.07,0.25,1,6.39526159811545,27.9717961536384,29.9123061140118,30.0465141271749,-0.18
"44",2014-10-24,0.08,0.25,1,6.38519439899773,27.9717961536384,29.9123061140118,30.0465141271749,-0.17
"45",2014-10-27,0.09,0.25,1,6.41673228251233,27.9717961536384,29.9123061140118,30.0465141271749,-0.16
"46",2014-10-28,0.07,0.25,1,6.40357419793482,27.9717961536384,29.9123061140118,30.0465141271749,-0.18
"47",2014-10-29,0.07,0.25,1,6.38519439899773,27.9717961536384,29.9123061140118,30.0465141271749,-0.18
"48",2014-10-30,0.09,0.25,0,6.40191719672719,27.9774693805268,29.9123061140118,30.0472284079806,-0.16
"49",2014-10-31,0.13,0.25,0,6.4377516497364,27.9774693805268,29.9139381366623,30.0486545897588,-0.12
"50",2014-11-03,0.1,0.25,0,6.45833828334479,27.9774693805268,29.9139381366623,30.0486545897588,-0.15
"51",2014-11-04,0.08,0.25,1,6.40191719672719,27.9774693805268,29.9139381366623,30.0486545897588,-0.17
"52",2014-11-05,0.07,0.25,1,6.39859493453521,27.9774693805268,29.9139381366623,30.0486545897588,-0.18
"53",2014-11-06,0.07,0.25,1,6.39359075395063,27.9824076925803,29.9139381366623,30.0492783411848,-0.18
"54",2014-11-07,0.06,0.25,1,6.37331978957701,27.9824076925803,29.9139381366623,30.0492783411848,-0.19
"55",2014-11-10,0.06,0.25,1,6.39692965521615,27.9824076925803,29.9139381366623,30.0492783411848,-0.19
"56",2014-11-12,0.07,0.25,1,6.40191719672719,27.9824076925803,29.9139381366623,30.0492783411848,-0.18
"57",2014-11-13,0.08,0.25,1,6.42971947803914,27.9873205245027,29.9139381366623,30.0499015495849,-0.17
